"Gene","p_value","log2FC","pct.1","pct.2","q_value","neg_log10_p","Classification"
"E4f1",0.0436689883007007,-0.781108587623982,0.156,0.133,1,0,"NO"
"Ano10",0.0441435353818333,-0.609910824785418,0.156,0.134,1,0,"NO"
"Grk5",0.0441788071798636,-0.504139479810801,0.197,0.17,1,0,"NO"
"Csk",0.0442248744163256,-0.571744573994114,0.118,0.101,1,0,"NO"
"Sumo2",0.0444249896806353,-0.701986842536389,0.188,0.16,1,0,"NO"
"Lman1",0.0449938166620953,-0.581823196522979,0.109,0.093,1,0,"NO"
"Slc23a2",0.0451356460122211,-0.700934313556374,0.302,0.248,1,0,"NO"
"Pbx3",0.0460226277609083,-0.377409680270937,0.184,0.19,1,0,"NO"
"Bahcc1",0.0468438123725363,-0.623410858039786,0.137,0.118,1,0,"NO"
"Lhfpl3",0.0469698263313779,0.701822684755079,0.35,0.328,1,0,"NO"
"Tor1b",0.0475212995697154,-0.756626718127331,0.102,0.087,1,0,"NO"
"Mrtfa",0.0476609333450452,-0.515778089535638,0.386,0.32,1,0,"NO"
"Eif4e",0.0492505613512243,-0.939571458380826,0.173,0.172,1,0,"NO"
"Matr3",0.0509679674816809,-0.720125375208347,0.277,0.228,1,0,"NO"
"Adam15",0.0512193047322694,-0.922275788017527,0.217,0.182,1,0,"NO"
"Nt5dc3",0.0526411881216658,-0.629695303585941,0.146,0.125,1,0,"NO"
"Hnrnpul2",0.0528050160135161,-0.934501115453921,0.19,0.187,1,0,"NO"
"Plaa",0.0558773619411048,-0.688458058665586,0.171,0.146,1,0,"NO"
"Ak2",0.0562771337505272,-0.86620869525819,0.096,0.103,1,0,"NO"
"Olig2",0.0579303552348375,-0.88195568687583,0.115,0.098,1,0,"NO"
"Rabgef1",0.0584026559851577,-0.66962960175212,0.166,0.143,1,0,"NO"
"Spop",0.0585183701678301,-0.504993233782226,0.417,0.342,1,0,"NO"
"Phf20",0.0592232954586864,-0.463053391571859,0.484,0.38,1,0,"NO"
"Zbed4",0.0596969600890823,-0.959315411903492,0.121,0.126,1,0,"NO"
"Wdr12",0.0599408879439315,-0.620713986221318,0.12,0.103,1,0,"NO"
"Dlgap2",0.0600304579485396,-0.794914941206113,0.171,0.147,1,0,"NO"
"Aff1",0.0603931129046444,-0.568727998155972,0.34,0.291,1,0,"NO"
"Osbpl10",0.0606190517465334,-1.04642287017844,0.113,0.118,1,0,"NO"
"Srrm2",0.0612326867823747,-0.278205732936874,0.801,0.639,1,0,"NO"
"Mob1b",0.0624882613548785,-1.02280124827441,0.118,0.122,1,0,"NO"
"Chd5",0.0641696384847534,-1.51604974320962,0.101,0.105,1,0,"NO"
"Ndufs2",0.0645784722117183,-0.866548790039086,0.104,0.089,1,0,"NO"
"Palm",0.0659786065324665,-0.684268148060134,0.144,0.124,1,0,"NO"
"Spats2l",0.0663212525669544,-0.518789929943187,0.152,0.132,1,0,"NO"
"Tug1",0.0666322304128328,-0.592930378886141,0.172,0.148,1,0,"NO"
"Eya4",0.0672282811403921,-0.14651150459189,0.146,0.131,1,0,"NO"
"Pcnt",0.0675910438621648,-0.652491232476144,0.182,0.156,1,0,"NO"
"Tbc1d31",0.0684298202526889,-0.51393309596072,0.115,0.1,1,0,"NO"
"Mre11a",0.0687843037691262,-0.529749578131795,0.109,0.095,1,0,"NO"
"Mtf2",0.0713884188456572,-0.710282034294307,0.256,0.216,1,0,"NO"
"Rasa2",0.0716721870248104,-0.675856293808474,0.286,0.238,1,0,"NO"
"Phkg2",0.0716833306378635,-0.782596770152611,0.157,0.135,1,0,"NO"
"Zfhx3",0.0726425904004798,0.284259549563626,0.414,0.389,1,0,"NO"
"Rnf19a",0.0729235858507776,-0.683150661651482,0.16,0.137,1,0,"NO"
"Calr",0.0765848102305277,-0.793791022557282,0.142,0.123,1,0,"NO"
"Bzw2",0.0771533395181068,-0.601021191112907,0.139,0.121,1,0,"NO"
"Ola1",0.0790990174726759,-0.584742105010285,0.144,0.126,1,0,"NO"
"Glrx3",0.0801069778712774,-0.756204835058772,0.121,0.104,1,0,"NO"
"Cars2",0.0815950435451127,-0.677538822770674,0.133,0.115,1,0,"NO"
"Runx2",0.0817962683196046,-0.920421722403117,0.101,0.107,1,0,"NO"
"Dock2",0.0832717168749392,0.0187342675618647,0.229,0.216,1,0,"NO"
"Snapc4",0.0860570869650357,-0.903055258462551,0.121,0.104,1,0,"NO"
"Sppl2b",0.0868548706044083,-0.639332207155714,0.116,0.1,1,0,"NO"
"Ptprc",0.0881573998081147,-0.407963850473351,0.18,0.187,1,0,"NO"
"Galnt2",0.0893882720853554,-0.644652456556857,0.261,0.219,1,0,"NO"
"Eny2",0.0904191691944891,-0.93028687747274,0.118,0.121,1,0,"NO"
"Gbe1",0.0936584591724827,-0.59661992428388,0.137,0.142,1,0,"NO"
"Xdh",0.093886100796466,-0.3118153227955,0.1,0.089,1,0,"NO"
"Zfp521",0.0964642730429903,-0.710300782143588,0.291,0.275,1,0,"NO"
"2410002F23Rik",0.0971586543905613,-0.925820930008093,0.109,0.094,1,0,"NO"
"Smarce1",0.0975005083461918,-0.835613317481709,0.152,0.131,1,0,"NO"
"Esrra",0.0976873318877525,-1.12724224220748,0.111,0.115,1,0,"NO"
"Morc2a",0.0978557655176437,-0.705775760872269,0.175,0.151,1,0,"NO"
"B130055M24Rik",0.0987890668691511,-0.589908876375843,0.107,0.093,1,0,"NO"
"Tcf7l2",0.0994371106367889,-0.0437448275197143,0.465,0.408,1,0,"NO"
"Derl1",0.102877272387355,-0.701829686844364,0.121,0.106,1,0,"NO"
"Skil",0.104121346784839,-0.511826900347155,0.156,0.138,1,0,"NO"
"Naa25",0.104416250539862,-0.893069513898504,0.134,0.136,1,0,"NO"
"Mrpl33",0.104820376141648,-0.731206531065826,0.114,0.1,1,0,"NO"
"Uso1",0.105150759611273,-0.843152131484687,0.262,0.244,1,0,"NO"
"Cluh",0.105194114695628,-0.916214926780343,0.126,0.129,1,0,"NO"
"Sec23b",0.105584957927987,-1.01709667510802,0.124,0.127,1,0,"NO"
"Rpl6",0.106986749056971,-0.951794652859897,0.147,0.127,1,0,"NO"
"Gse1",0.107258709727005,-0.681221128997842,0.436,0.374,1,0,"NO"
"Cbx3",0.107946424866562,-0.912963752187779,0.172,0.169,1,0,"NO"
"Sppl2a",0.108262721039945,-0.605520857992519,0.171,0.15,1,0,"NO"
"Ptbp3",0.109986129565306,-0.646899538762272,0.257,0.247,1,0,"NO"
"Src",0.111253415173774,-0.89896798398827,0.145,0.146,1,0,"NO"
"Map3k4",0.112035018385938,-0.824180584449367,0.222,0.188,1,0,"NO"
"Copa",0.11428053387244,-0.858051794964262,0.353,0.308,1,0,"NO"
"Tars2",0.116636075627656,-1.03103336187371,0.107,0.111,1,0,"NO"
"Cars",0.118068371508736,-0.933310998524073,0.125,0.127,1,0,"NO"
"Nars",0.118472673587313,-0.614671267111406,0.133,0.117,1,0,"NO"
"Rif1",0.119418741152299,-0.7420153391753,0.321,0.288,1,0,"NO"
"Anks1",0.119605061001282,-0.639814428596033,0.444,0.378,1,0,"NO"
"Vwa5a",0.124777089404621,-0.607134956026202,0.106,0.094,1,0,"NO"
"Grip1",0.125291718596617,-0.250275550201023,0.294,0.268,1,0,"NO"
"Lima1",0.126520115967928,-0.339629486337711,0.276,0.243,1,0,"NO"
"Zfp945",0.128857316446392,-0.713157677903771,0.108,0.095,1,0,"NO"
"Ago2",0.129522140393988,-0.813802542751849,0.291,0.266,1,0,"NO"
"Nfxl1",0.130330787495599,-0.905138061035905,0.169,0.167,1,0,"NO"
"Capns1",0.131048774908417,-0.786830070639496,0.162,0.141,1,0,"NO"
"Mtmr12",0.131627595200519,-0.624358459666593,0.16,0.14,1,0,"NO"
"Kat2a",0.132236317539448,-0.765146621595265,0.1,0.087,1,0,"NO"
"Slc6a9",0.132642318843744,-0.843280984798864,0.149,0.15,1,0,"NO"
"Oaz1",0.13345550404556,-0.982838300201385,0.119,0.121,1,0,"NO"
"Elk3",0.134935163660908,-0.0831857245740485,0.151,0.139,1,0,"NO"
"Ankrd52",0.136369754631164,-0.726001050992317,0.136,0.119,1,0,"NO"
"Afg3l2",0.13788906184817,-0.632895240003219,0.15,0.131,1,0,"NO"
"Esf1",0.138313540997015,-0.514453690415219,0.15,0.132,1,0,"NO"
"Maea",0.140126026427148,-1.04979226018648,0.135,0.136,1,0,"NO"
"Selenow",0.140567674928413,-0.799083360910738,0.151,0.132,1,0,"NO"
"Hnrnpd",0.141326962554852,-0.855113935347547,0.237,0.223,1,0,"NO"
"Aak1",0.141829209100192,-0.459244893505397,0.534,0.418,1,0,"NO"
"Ube2o",0.142812470145471,-0.746931206163304,0.182,0.158,1,0,"NO"
"Cit",0.14697530671753,-0.435892425294133,0.149,0.133,1,0,"NO"
"Etv4",0.147014027581832,-0.606765575629082,0.12,0.107,1,0,"NO"
"Trrap",0.147867951675052,-0.687793894460711,0.3,0.251,1,0,"NO"
"Gart",0.148997655097501,-0.557248275232131,0.106,0.094,1,0,"NO"
"Tenm4",0.150721970487724,-0.27798166801142,0.223,0.224,1,0,"NO"
"Mthfr",0.151280886889739,-0.65065742360803,0.105,0.093,1,0,"NO"
"Nfx1",0.151784958038798,-0.62411417133278,0.353,0.29,1,0,"NO"
"Ap1ar",0.153636417853837,-0.811606459859384,0.119,0.105,1,0,"NO"
"G3bp2",0.153918902828796,-0.936728095666797,0.177,0.172,1,0,"NO"
"Cep192",0.15633896957359,-0.603545795815543,0.169,0.148,1,0,"NO"
"Foxo3",0.159538445143817,-0.526181940227885,0.378,0.32,1,0,"NO"
"Naa20",0.159743310284018,-0.724122875755539,0.163,0.143,1,0,"NO"
"Sf3b1",0.162026190763917,-0.619584345832453,0.614,0.491,1,0,"NO"
"Hdac2",0.163626896034264,-1.13601775895246,0.135,0.134,1,0,"NO"
"Plgrkt",0.163653198683136,-0.625012956760183,0.186,0.164,1,0,"NO"
"Cdc14a",0.164104392358447,-0.653163060968929,0.189,0.186,1,0,"NO"
"Smurf1",0.16436002567286,-0.471518101500015,0.327,0.28,1,0,"NO"
"Eef1g",0.16777984639945,-0.700364260865801,0.153,0.134,1,0,"NO"
"Vrk1",0.167790078395683,-0.678851356301227,0.128,0.114,1,0,"NO"
"Pxn",0.168034719639531,-0.527786682870085,0.202,0.178,1,0,"NO"
"Hbs1l",0.168523672876994,-0.768649140620887,0.262,0.221,1,0,"NO"
"Rpl18a",0.171307803254774,-1.35694590535864,0.099,0.102,1,0,"NO"
"Atg2a",0.175770048416675,-1.14631491532033,0.123,0.124,1,0,"NO"
"Cep112",0.176755834281929,-0.132729074365406,0.198,0.182,1,0,"NO"
"Cherp",0.182061049574356,-0.971054898258092,0.142,0.141,1,0,"NO"
"Ube2j2",0.183467249777639,-0.771664742732258,0.177,0.155,1,0,"NO"
"Rnpepl1",0.186688176061447,-0.930496347037771,0.153,0.134,1,0,"NO"
"Srsf3",0.187010504988297,-0.867649441496423,0.367,0.318,1,0,"NO"
"C4b",0.187683623656663,-0.288698845481173,0.361,0.351,1,0,"NO"
"Ubr5",0.187816681284309,-0.463340223550713,0.6,0.484,1,0,"NO"
"Pbx2",0.187975696845169,-1.00805937756874,0.105,0.107,1,0,"NO"
"Srsf1",0.188996942207245,-0.664838209272714,0.345,0.286,1,0,"NO"
"Pdia3",0.190247104318564,-0.777740494219065,0.229,0.196,1,0,"NO"
"Srp72",0.191219261582314,-0.841797569551142,0.177,0.173,1,0,"NO"
"Pald1",0.192734852047091,-0.276233399478081,0.1,0.091,1,0,"NO"
"Adamts6",0.195798374879843,-0.66603971328447,0.187,0.183,1,0,"NO"
"Htt",0.196555384325249,-0.601013027733418,0.425,0.339,1,0,"NO"
"Tcp1",0.196737344167485,-0.992175997547095,0.128,0.128,1,0,"NO"
"Usp10",0.197334683044952,-0.907820666475173,0.136,0.119,1,0,"NO"
"Syncrip",0.198154993396808,-0.645969482821638,0.29,0.245,1,0,"NO"
"Edem1",0.198347709907438,-0.775381871817932,0.171,0.17,1,0,"NO"
"Nup210",0.198749857217239,-0.753930389235486,0.108,0.096,1,0,"NO"
"Fem1b",0.199555109260383,-0.806073158592424,0.124,0.11,1,0,"NO"
"Syne1",0.199968547383638,-0.063375832536348,0.542,0.481,1,0,"NO"
"Cnot6",0.201889222013327,-0.933244049008332,0.179,0.173,1,0,"NO"
"Rnps1",0.203959105175676,-0.99425444721039,0.123,0.108,1,0,"NO"
"Tmem39a",0.20573699511109,-0.967133712337293,0.14,0.139,1,0,"NO"
"Ccnt1",0.208115286575865,-0.725512504971219,0.265,0.245,1,0,"NO"
"Suclg2",0.210631879979124,-0.547067754715033,0.15,0.152,1,0,"NO"
"Ercc2",0.211549812546157,-1.04330868366505,0.099,0.102,1,0,"NO"
"Las1l",0.213457698565288,-0.990435844731556,0.134,0.118,1,0,"NO"
"Mafg",0.215658648122201,-0.633155881741239,0.31,0.26,1,0,"NO"
"Ggta1",0.215957154511418,-0.23153636835356,0.103,0.094,1,0,"NO"
"Nsfl1c",0.217094453054687,-1.06634685268177,0.138,0.137,1,0,"NO"
"Prkcd",0.221243019868311,-0.516410387705033,0.166,0.15,1,0,"NO"
"E430024I08Rik",0.222530016243821,-0.860186741506639,0.109,0.111,1,0,"NO"
"Dph5",0.223745098333365,-0.562638693708842,0.112,0.101,1,0,"NO"
"Abcb7",0.223952601034784,-0.532625422369133,0.18,0.161,1,0,"NO"
"Cp",0.227967569295417,-0.0792134579300163,0.121,0.111,1,0,"NO"
"Cct3",0.229288055862005,-0.850002263031647,0.125,0.111,1,0,"NO"
"Ptk2b",0.229352568246121,-0.541579312715773,0.184,0.184,1,0,"NO"
"Rbpj",0.229749258990621,-0.917954361619287,0.28,0.258,1,0,"NO"
"Orc5",0.237033801442342,-0.708518944130662,0.12,0.107,1,0,"NO"
"Slc38a7",0.23780236571499,-0.651648372958279,0.103,0.092,1,0,"NO"
"Bcar3",0.238970526602947,-0.344582826420038,0.16,0.164,1,0,"NO"
"Baiap2",0.240726898579704,-0.477111455943099,0.13,0.118,1,0,"NO"
"Setdb1",0.241184360480874,-0.619323845775171,0.272,0.234,1,0,"NO"
"Yes1",0.244143964065845,-0.699326492699125,0.124,0.111,1,0,"NO"
"Ccnl1",0.244610361757093,-0.525057386683428,0.459,0.372,1,0,"NO"
"Asxl1",0.246059508995642,-0.578781579492748,0.387,0.321,1,0,"NO"
"Vkorc1l1",0.246276451627781,-0.719750256666597,0.169,0.167,1,0,"NO"
"Dazap1",0.248014310253123,-0.691087203546798,0.337,0.281,1,0,"NO"
"Ctc1",0.251365222883276,-0.696440063919418,0.105,0.094,1,0,"NO"
"F3",0.252789688230343,-0.253287678060169,0.18,0.167,1,0,"NO"
"Azin1",0.253710579029777,-0.831369412648443,0.187,0.181,1,0,"NO"
"Slc4a2",0.264407957370362,-0.885945538765692,0.114,0.115,1,0,"NO"
"Gjc3",0.266999046196474,-0.259691336613221,0.433,0.413,1,0,"NO"
"Arhgef26",0.267779210751946,-0.386077769946982,0.204,0.205,1,0,"NO"
"Celf1",0.268273637264083,-0.566608155183703,0.509,0.424,1,0,"NO"
"Rfc2",0.269882032103874,-0.810421651180911,0.146,0.13,1,0,"NO"
"Ccm2",0.271298062886826,-0.470642983880132,0.213,0.19,1,0,"NO"
"Guf1",0.276339669712179,-0.975675626072101,0.118,0.105,1,0,"NO"
"Gon4l",0.276383329845701,-0.767572782361425,0.338,0.298,1,0,"NO"
"Cep57l1",0.276481020859324,-0.723794105433351,0.133,0.119,1,0,"NO"
"Prpf4",0.278637154108301,-0.817898982563147,0.098,0.1,1,0,"NO"
"Snrnp200",0.279393711619896,-0.718927875076994,0.121,0.108,1,0,"NO"
"Rpl35a",0.279539981423896,-0.969368879450091,0.124,0.111,1,0,"NO"
"Gpsm1",0.281576669873175,-0.570799836068359,0.152,0.135,1,0,"NO"
"Sacs",0.283257324155872,-0.826705135987736,0.147,0.144,1,0,"NO"
"Stip1",0.289472982025791,-0.789237661493467,0.171,0.166,1,0,"NO"
"Mllt6",0.293252887289962,-0.917721301757309,0.184,0.176,1,0,"NO"
"Atrnl1",0.293951037191694,-0.488635168721099,0.364,0.336,1,0,"NO"
"Atp6ap1",0.299949256415512,-0.862261781201868,0.147,0.131,1,0,"NO"
"Dennd6b",0.302252456793107,-1.01243388466648,0.104,0.093,1,0,"NO"
"Ski",0.306495458325574,-0.539619964009846,0.429,0.376,1,0,"NO"
"H2afy",0.307150512924864,-0.905874790306038,0.251,0.215,1,0,"NO"
"Lrrc8c",0.307575861756034,-0.510443336371486,0.274,0.242,1,0,"NO"
"Ywhaz",0.309397157177314,-0.737907295280054,0.254,0.22,1,0,"NO"
"Smad2",0.3117499529441,-0.60669806374262,0.166,0.15,1,0,"NO"
"Dcaf12",0.315796999499696,-0.761156900100046,0.13,0.117,1,0,"NO"
"Dnaja1",0.316844505773198,-0.8584600300272,0.197,0.172,1,0,"NO"
"Sec31a",0.320593968524378,-0.729043177552088,0.216,0.191,1,0,"NO"
"Epb41l4b",0.323801075356549,-0.633746345568964,0.239,0.225,1,0,"NO"
"Cd46",0.324275813839805,-0.649973294165045,0.18,0.161,1,0,"NO"
"Prrc2c",0.324667330542172,-0.482236659706874,0.613,0.483,1,0,"NO"
"Eed",0.325434433429915,-0.852385249962817,0.142,0.14,1,0,"NO"
"Zfc3h1",0.325538898119108,-0.738833552788298,0.409,0.345,1,0,"NO"
"Ugcg",0.326482622392157,-0.839296918542964,0.122,0.11,1,0,"NO"
"Ncbp1",0.332410996462589,-0.745940279855771,0.14,0.126,1,0,"NO"
"Fbxl18",0.332463821452563,-0.87367215311499,0.104,0.094,1,0,"NO"
"Tmem161b",0.340466020606588,-0.934393945626353,0.185,0.176,1,0,"NO"
"Rpl5",0.340639975095982,-1.07147413842505,0.11,0.11,1,0,"NO"
"Stab1",0.340835369786168,-0.155674348038767,0.144,0.135,1,0,"NO"
"Med23",0.346376828463722,-1.12962753366229,0.138,0.134,1,0,"NO"
"Itgb1",0.346440363974372,-0.833223392641612,0.203,0.193,1,0,"NO"
"3110082I17Rik",0.347147033514744,-0.676021074630687,0.151,0.15,1,0,"NO"
"Pdzd4",0.349591480670225,-0.706812326360731,0.135,0.122,1,0,"NO"
"Zfx",0.350585593167328,-0.7515408512141,0.233,0.218,1,0,"NO"
"Atp2b1",0.354510319557139,-0.493634933778733,0.504,0.43,1,0,"NO"
"Dgka",0.35789870093033,-0.692740391795288,0.119,0.108,1,0,"NO"
"Stxbp2",0.359606429352823,-1.05235406681908,0.104,0.104,1,0,"NO"
"Emc10",0.360639957609244,-0.96901228796137,0.12,0.108,1,0,"NO"
"Eif3c",0.370104888427844,-0.721422818793569,0.169,0.151,1,0,"NO"
"Rcor1",0.371631923705083,-0.806068794411683,0.272,0.249,1,0,"NO"
"Paf1",0.375192363015637,-0.811312542015958,0.118,0.107,1,0,"NO"
"Cmtm7",0.375753431612009,-0.104898113822788,0.1,0.095,1,0,"NO"
"Arl15",0.376926114861587,-0.153456577509798,0.551,0.48,1,0,"NO"
"Zc3h4",0.382472783164748,-0.77091705238566,0.173,0.155,1,0,"NO"
"Hnrnpa3",0.382586349452384,-0.634671689391568,0.379,0.31,1,0,"NO"
"Nod1",0.388667163830577,-0.75240904044641,0.114,0.114,1,0,"NO"
"Fbf1",0.391012157113182,-1.01952203966294,0.14,0.137,1,0,"NO"
"Vps39",0.392693801937586,-0.957293789142976,0.157,0.151,1,0,"NO"
"Ankrd17",0.398160233496536,-0.477996068145067,0.551,0.43,1,0,"NO"
"Apaf1",0.400024058899485,-0.763084675287492,0.183,0.176,1,0,"NO"
"Gls",0.400964134699102,-0.688382245565649,0.404,0.345,1,0,"NO"
"Med26",0.402581186599316,-0.776342138169222,0.152,0.148,1,0,"NO"
"Actn1",0.405572048532131,-1.08334535325975,0.109,0.108,1,0,"NO"
"Pcid2",0.407622720158719,-1.17684043894978,0.1,0.099,1,0,"NO"
"Gpc6",0.408697803245467,-0.104473593572985,0.417,0.411,1,0,"NO"
"Mid1",0.412306660113667,-0.86171839168439,0.229,0.213,1,0,"NO"
"Ssbp3",0.414505967163884,-0.714886247601597,0.284,0.244,1,0,"NO"
"Kmt2b",0.415226700072162,-0.876705730976303,0.171,0.153,1,0,"NO"
"Oga",0.417001341456635,-0.606314554623422,0.413,0.337,1,0,"NO"
"Polr2b",0.423440066773708,-0.850944124850857,0.111,0.102,1,0,"NO"
"Gcn1",0.428558793898861,-0.792976898193182,0.241,0.21,1,0,"NO"
"Bag6",0.429995757373132,-0.869340618353784,0.127,0.115,1,0,"NO"
"Snx12",0.434790545138973,-0.532737203690374,0.156,0.143,1,0,"NO"
"Ttll4",0.446296127886199,-0.798892711182704,0.167,0.161,1,0,"NO"
"Taf1d",0.4468599019097,-0.688660672493823,0.253,0.231,1,0,"NO"
"Trir",0.45387297302648,-1.02031270411181,0.133,0.13,1,0,"NO"
"Orai1",0.453998606949099,-0.573852475948241,0.132,0.122,1,0,"NO"
"Rnf112",0.454260213716984,-1.21702343190779,0.125,0.112,1,0,"NO"
"Swap70",0.459742172352275,-0.791318801526875,0.134,0.132,1,0,"NO"
"Mapk14",0.469046899386742,-0.620009405840553,0.348,0.309,1,0,"NO"
"Naa15",0.470038245757003,-0.714283215607875,0.306,0.261,1,0,"NO"
"Zfp710",0.48680666389602,-0.334119202481683,0.268,0.259,1,0,"NO"
"Med13l",0.488453117220331,-0.567496738661811,0.518,0.408,1,0,"NO"
"Cnep1r1",0.498428830719365,-0.827084658486171,0.149,0.135,1,0,"NO"
"Tent4a",0.50483643872574,-0.920143058671096,0.107,0.098,1,0,"NO"
"Trp53bp1",0.507741347022932,-0.8614779480307,0.244,0.212,1,0,"NO"
"Ppil4",0.511029413376407,-0.791815484892163,0.202,0.19,1,0,"NO"
"Arfrp1",0.515601641738343,-1.06678047033024,0.109,0.107,1,0,"NO"
"Sntb2",0.518615542505458,-0.43408471318786,0.162,0.152,1,0,"NO"
"Cdkl5",0.521433764263534,-0.597204806431175,0.209,0.189,1,0,"NO"
"Baz2a",0.524785397556809,-0.80840052358672,0.316,0.279,1,0,"NO"
"Zmiz2",0.526149018547154,-0.670002226238928,0.187,0.168,1,0,"NO"
"Clk2",0.530721555209266,-0.950098238450138,0.191,0.17,1,0,"NO"
"Lmo4",0.540233330139676,-0.767247758534524,0.133,0.122,1,0,"NO"
"Hpcal1",0.542161741007555,-0.587712798140492,0.17,0.166,1,0,"NO"
"Lyn",0.547297509074692,-0.253951248376122,0.256,0.256,1,0,"NO"
"Tanc1",0.550864539715767,-0.459018264815133,0.381,0.329,1,0,"NO"
"Gsap",0.55480646446402,-0.313635188213219,0.289,0.268,1,0,"NO"
"Ddx50",0.561098305601849,-0.718365971755357,0.324,0.274,1,0,"NO"
"Myh9",0.561788507528047,-0.512740109023532,0.278,0.249,1,0,"NO"
"Ptpn2",0.565156856580124,-0.762973840728514,0.169,0.162,1,0,"NO"
"Itpr1",0.568673754305603,-0.388374078305982,0.299,0.281,1,0,"NO"
"Acbd3",0.56978315720145,-0.859574029875548,0.169,0.161,1,0,"NO"
"Ints7",0.570056337760065,-0.832281371901948,0.161,0.146,1,0,"NO"
"Aig1",0.570305024765211,-0.846780770182785,0.47,0.39,1,0,"NO"
"Prrx1",0.571265089135042,-0.539533837671218,0.162,0.159,1,0,"NO"
"Eprs",0.571578277809265,-0.678353776681133,0.253,0.22,1,0,"NO"
"Stk32a",0.57164380431164,-0.131779788831883,0.123,0.127,1,0,"NO"
"Idh3g",0.572221342497054,-0.780971687881844,0.107,0.099,1,0,"NO"
"Fam129b",0.573991800847369,-1.02543714891791,0.122,0.119,1,0,"NO"
"Tgfbr2",0.574779409377245,0.0969535609686152,0.195,0.2,1,0,"NO"
"Pold3",0.57681424998968,-0.897482603500547,0.132,0.128,1,0,"NO"
"Aars",0.58389968553835,-0.831810234254099,0.123,0.119,1,0,"NO"
"Gm26549",0.594470145064735,-0.940588742227865,0.111,0.108,1,0,"NO"
"Polr1a",0.595415977986127,-0.773899982896602,0.12,0.117,1,0,"NO"
"Vav3",0.598193040458066,-0.51752788196529,0.24,0.229,1,0,"NO"
"Ubl3",0.603948811911402,-0.661585781159554,0.305,0.273,1,0,"NO"
"Ascc3",0.605035581729497,-0.709581704460266,0.389,0.332,1,0,"NO"
"Ptpn12",0.607920653961378,-0.727315238727614,0.243,0.223,1,0,"NO"
"Tubb3",0.61311175916252,-0.666744546192972,0.13,0.121,1,0,"NO"
"Nras",0.61705049446007,-0.847348593617733,0.123,0.114,1,0,"NO"
"Snx8",0.629951475360319,-0.467660650687682,0.162,0.151,1,0,"NO"
"Setd1a",0.630606455247494,-0.915049071967809,0.141,0.129,1,0,"NO"
"Cmas",0.639834071327884,-0.84891268400131,0.112,0.104,1,0,"NO"
"Runx1",0.643581826461921,0.0966946537333442,0.207,0.215,1,0,"NO"
"Kremen1",0.652224669692171,-0.775549318526776,0.117,0.109,1,0,"NO"
"Unc93b1",0.662887048344211,-0.435411920546757,0.199,0.194,1,0,"NO"
"Gtpbp4",0.666406336931754,-0.703277636133842,0.159,0.146,1,0,"NO"
"Rbm47",0.66685226481158,-0.347648546977262,0.17,0.161,1,0,"NO"
"Nedd4",0.667655418124173,-0.446700905428904,0.597,0.465,1,0,"NO"
"Usp48",0.667920533596475,-0.707108733276279,0.407,0.339,1,0,"NO"
"Gmip",0.681640324599114,-0.373720064230275,0.136,0.135,1,0,"NO"
"Rexo1",0.686869437918814,-0.856210659363357,0.102,0.095,1,0,"NO"
"Cdyl",0.690520172250099,-0.50994711464484,0.243,0.22,1,0,"NO"
"Sept11",0.691692734971972,-0.39507312216468,0.189,0.177,1,0,"NO"
"Ptov1",0.699149200161685,-0.89256990401362,0.143,0.136,1,0,"NO"
"Sf3a1",0.71234720410274,-0.830996636554943,0.122,0.114,1,0,"NO"
"Tcerg1",0.72091598413911,-0.731208768421643,0.374,0.317,1,0,"NO"
"Stt3a",0.721209821738982,-0.705898861746904,0.103,0.101,1,0,"NO"
"Ttc4",0.726092804952297,-0.855804357492138,0.202,0.186,1,0,"NO"
"Eif1",0.731577835818222,-1.10075233213641,0.133,0.126,1,0,"NO"
"Sart3",0.733578614890192,-0.84472448907381,0.106,0.103,1,0,"NO"
"Ube2z",0.734044263811863,-0.964598267285827,0.103,0.096,1,0,"NO"
"Szt2",0.7348977900739,-0.776109647312237,0.129,0.12,1,0,"NO"
"Rpl28",0.744779985574461,-1.09725231055872,0.117,0.109,1,0,"NO"
"Arfgap1",0.755273222865149,-0.96826623146307,0.208,0.19,1,0,"NO"
"Tex10",0.759521231893511,-0.902037142266585,0.133,0.127,1,0,"NO"
"Cd63",0.761926445641061,-0.901341942213231,0.152,0.141,1,0,"NO"
"Lrrk1",0.763093254688939,-0.203163138151118,0.154,0.154,1,0,"NO"
"Pds5a",0.770987913262407,-0.573248729240964,0.461,0.378,1,0,"NO"
"Tbca",0.775379133892991,-0.786804326507188,0.102,0.099,1,0,"NO"
"Ubap1",0.781265923000128,-0.733036656624059,0.177,0.163,1,0,"NO"
"Tnrc6a",0.787542811021125,-0.423688353486269,0.675,0.519,1,0,"NO"
"Usp19",0.792116243564392,-0.909257836154412,0.165,0.154,1,0,"NO"
"Tiprl",0.799103916082174,-0.989537927123006,0.103,0.1,1,0,"NO"
"Brip1os",0.800903373491367,-0.527440055024242,0.162,0.156,1,0,"NO"
"Traf7",0.815839751135637,-0.925308963606379,0.16,0.15,1,0,"NO"
"Tmem131l",0.819218603235202,-0.608668698362492,0.178,0.171,1,0,"NO"
"Slf2",0.820525834123517,-0.645299403104336,0.328,0.287,1,0,"NO"
"Ust",0.820830895279531,0.132966264846871,0.385,0.365,1,0,"NO"
