"Gene","logFC_mouse","AveExpr","t","PValue","FDR","B","padj","negLog10P","Classification"
"Ercc3",-0.340241924295693,3.83911702145597,-1.0917478474563,0.304090883856657,0.423425668242084,-6.09448591740041,0.423425668242084,0.373222818404455,"NO"
"Zfp960",-0.223819893028832,1.65557681775657,-0.462910200273077,0.65472519522409,0.7438003134239,-6.09453788758697,0.7438003134239,0.128543642973226,"NO"
"Arl6ip1",-0.393153385868227,5.22177068976856,-1.22096670444755,0.253976523391889,0.371874270361753,-6.09469481893462,0.371874270361753,0.429603869036754,"NO"
"Stac2",-0.471496720193548,3.44984428919589,-1.02551447136948,0.332634203572957,0.452588627841936,-6.09475537799528,0.452588627841936,0.344296362726724,"NO"
"Anapc4",-0.403441321413824,6.31391050617449,-1.23667157959885,0.248371949808531,0.3659166599428,-6.09489716312905,0.3659166599428,0.436617816923574,"NO"
"Pcdh1",0.389847575444987,3.74309846370888,1.05321451473084,0.320456266247174,0.440617113457849,-6.09508857456812,0.440617113457849,0.35593863896924,"NO"
"Zfp87",-0.295072475978411,2.79568939675889,-0.894063599286114,0.395213805189586,0.514854553749525,-6.09531872631248,0.514854553749525,0.288315441687767,"NO"
"Sos1",0.386648393999984,6.42952947559602,1.21354172604881,0.256662154642704,0.374809276640215,-6.09545536192175,0.374809276640215,0.426189668734636,"NO"
"Eif4e2",-0.351943194001063,5.4687705419966,-1.22770979518885,0.25155753333538,0.36932688414257,-6.09553156708229,0.36932688414257,0.432589077916824,"NO"
"Osbpl5",0.493249612103682,3.69218290397613,1.04849939728717,0.322504665267027,0.442327531082174,-6.09600959450364,0.442327531082174,0.35425602869514,"NO"
"Rras",-0.215193995877188,1.64892890497062,-0.465448288521455,0.652977110908811,0.742698407636812,-6.09621221443542,0.742698407636812,0.129187507221183,"NO"
"Tdrd5",-0.133726592004921,1.32525205731696,-0.23706082909955,0.818066361768886,0.873614568098491,-6.09634848162704,0.873614568098491,0.0586801324323392,"NO"
"Gm48604",-0.304949911159706,2.20889073750746,-0.745856866702546,0.475312611506034,0.587551342343074,-6.09637231086196,0.587551342343074,0.23095417718894,"NO"
"Card9",-0.384162840992031,2.68020721264232,-0.876620826225576,0.40411676117884,0.523196153852682,-6.09681392866323,0.523196153852682,0.281335457280686,"NO"
"Fmnl2",0.575798802577141,9.55975092076725,1.05588527160502,0.319300456122811,0.439402796590831,-6.0968161758948,0.439402796590831,0.357137183327887,"NO"
"Tspan15",0.504896521156168,5.3973253615442,1.19864775007713,0.262119319530676,0.380706106124403,-6.09712452910962,0.380706106124403,0.419410157504342,"NO"
"Tmem101",0.281753482037698,2.41705205073074,0.748377985843863,0.473866425320762,0.586501137429491,-6.09761623013597,0.586501137429491,0.231731141299735,"NO"
"Fstl4",0.539672805467362,6.39011559462412,1.21014405946654,0.257898822589118,0.376033423038653,-6.09803263130762,0.376033423038653,0.424773551891096,"NO"
"Wwp2",-0.36906193036887,6.94134019860356,-1.22050169879068,0.254144038471774,0.372059109842778,-6.09850086581014,0.372059109842778,0.429388057324482,"NO"
"Spsb4",-0.543714883119726,3.79775419246427,-1.07478346098939,0.311213739367207,0.430812628727187,-6.09865585247066,0.430812628727187,0.365711574394151,"NO"
"Mettl25",0.443075448226375,5.35087432375485,1.19811810561106,0.262315108813306,0.380887493795408,-6.0987292122336,0.380887493795408,0.419203286894871,"NO"
"C030047K22Rik",0.244033360582075,1.86069726883759,0.536569753476186,0.604936133205512,0.7014714761366,-6.09933377387119,0.7014714761366,0.153989983949,"NO"
"Olfm1",0.38454379150188,5.15413616055234,1.19640062211466,0.262950815257707,0.381673001773684,-6.09958430848213,0.381673001773684,0.418308559452002,"NO"
"U2af1l4",-0.291084190986987,2.25581699028394,-0.746293049593652,0.475062200400215,0.587484838984796,-6.09985842567324,0.587484838984796,0.231003336596996,"NO"
"Dnah10",0.300083781649364,3.42520519777957,0.988651189316971,0.349382278640801,0.470082217613554,-6.1001292209239,0.470082217613554,0.327826177100147,"NO"
"Trmt11",-0.479015691891703,5.67924632479385,-1.23022959682836,0.250658460093525,0.368376048045527,-6.10050675720037,0.368376048045527,0.433708615553986,"NO"
"Ankib1",0.408584608457053,7.40040669168321,1.18318848682211,0.267883085137937,0.386882232834642,-6.10058500852823,0.386882232834642,0.412421214344534,"NO"
"C2cd3",0.368592007029631,5.84127573152323,1.21109134275873,0.257553546008697,0.375749753089753,-6.10063623862606,0.375749753089753,0.425101296121742,"NO"
"Eif3c",-0.664241347637164,5.88496176828281,-1.23674860247789,0.248344715656276,0.365909986973536,-6.10068309430908,0.365909986973536,0.43662573692414,"NO"
"Rnf34",0.387463360827108,4.49046468659561,1.14675576710072,0.281872049528034,0.401400543447362,-6.10130604006888,0.401400543447362,0.396422043866394,"NO"
"Mfsd3",-0.07845397487593,1.24119987051567,-0.119074868756141,0.907904880709364,0.937214646266469,-6.10177744723143,0.937214646266469,0.0281609331107061,"NO"
"Gm15614",-0.369016118379074,2.30076640442092,-0.745922241515031,0.475275074611035,0.587551342343074,-6.10184032597284,0.587551342343074,0.23095417718894,"NO"
"F420014N23Rik",0.155829692087539,1.4723014966924,0.30089388675489,0.770522273149721,0.83744976928742,-6.10185954046264,0.83744976928742,0.0770412327394969,"NO"
"Ing4",0.383255332762403,5.00238122607641,1.1851073055793,0.267162144430351,0.386185767301062,-6.10208602492926,0.386185767301062,0.413203735985191,"NO"
"Rbm39",-0.500378046598664,9.68131721587378,-1.0684397507185,0.313910375072793,0.434098129798621,-6.10232434678566,0.434098129798621,0.362412085204582,"NO"
"Npff",-0.342055878388268,3.26961721033566,-0.984202016985683,0.351445721339098,0.472171460362698,-6.10269467106378,0.472171460362698,0.325900266688834,"NO"
"Pdzd11",0.284125311030476,2.35913920882123,0.713440882051158,0.494160354549094,0.604199786908903,-6.10294364612484,0.604199786908903,0.218819432231067,"NO"
"Mtrr",-0.483131535974611,3.64446587559523,-1.04640301775897,0.323418626525491,0.443253217542717,-6.10316775308814,0.443253217542717,0.353348103203693,"NO"
"March6",-0.434102536579873,6.99491706811554,-1.21592716136885,0.255796814888492,0.373983622311796,-6.10324558079539,0.373983622311796,0.427147416236293,"NO"
"Plscr2",-0.494222222430989,2.85445174844494,-0.898257247541489,0.393094295983517,0.512590636303128,-6.10357029331854,0.512590636303128,0.290229331509217,"NO"
"Tut1",-0.339511475364692,4.1402575586381,-1.12631839534964,0.289971632659182,0.410216189601069,-6.10369748355867,0.410216189601069,0.386987203753945,"NO"
"Hnrnpll",-0.373369077285501,6.36521574311173,-1.22753415950582,0.251620299367194,0.36935173919316,-6.10429957753719,0.36935173919316,0.432559851644446,"NO"
"Fam89b",0.31978334206984,2.93215006898533,0.893968888134116,0.395261766969358,0.514875415169591,-6.10458337667339,0.514875415169591,0.288297844842198,"NO"
"Gm44174",0.33656029586941,1.69650989047158,0.487027949881646,0.638205848507419,0.729818027002452,-6.10486830579169,0.729818027002452,0.136785413469317,"NO"
"Dot1l",0.367250171055369,6.5590438853823,1.20423983811212,0.260059388833536,0.378601364990177,-6.10503578468667,0.378601364990177,0.421817824586081,"NO"
"Tusc2",0.335119714982439,2.28245578760502,0.719390614801156,0.490665951271333,0.600970700006749,-6.1051416807016,0.600970700006749,0.221146701267776,"NO"
"Polr2j",-0.324508335378728,3.11973114292752,-0.944656348972408,0.37018620730627,0.489652077884755,-6.10569317657476,0.489652077884755,0.310112398184409,"NO"
"Pbld2",0.294902536227927,2.32069311865599,0.723318698219869,0.488367506700624,0.59894896946953,-6.10571054393244,0.59894896946953,0.222610177981105,"NO"
"Ythdc1",-0.549689150537891,7.3598244513654,-1.20353630755571,0.260317817353495,0.378738100972187,-6.1059278179339,0.378738100972187,0.421661002749166,"NO"
"Tmem119",-0.328220981149046,3.30204896884221,-0.98878746675187,0.349319219037934,0.470036614679414,-6.10606071670498,0.470036614679414,0.327868310290103,"NO"
"Samd4b",0.371361650419723,5.47003018203153,1.19852968340993,0.262162953955286,0.380735168599026,-6.10642810369021,0.380735168599026,0.419377005447093,"NO"
"Wiz",-0.463986426089148,5.28343228449693,-1.21419002665306,0.256426740707842,0.374708886583386,-6.10724986854321,0.374708886583386,0.4263060070707,"NO"
"Ncbp2",0.317725441169247,3.85050988167142,1.05620044632356,0.319164271799895,0.439290409456581,-6.10725379197859,0.439290409456581,0.35724827810402,"NO"
"Metap1d",0.421197672442532,6.86784021466865,1.19363789100996,0.263976035468937,0.382644161505432,-6.1073817779166,0.382644161505432,0.417204908873973,"NO"
"Ube3a",0.354635888435373,6.85669067986282,1.19571277007441,0.263205766747534,0.381873617896957,-6.1077845388266,0.381873617896957,0.418080344238735,"NO"
"Ccdc85b",-0.407179744137476,3.9086360181336,-1.09879798766352,0.301168491392841,0.420519096108735,-6.10799337601153,0.420519096108735,0.376214277758238,"NO"
"Trnp1",0.63831278797067,3.90272078632054,1.06503372646014,0.315365691120479,0.435550045256461,-6.10826117035554,0.435550045256461,0.360961936798626,"NO"
"Galk2",0.350606689486819,5.52830002650033,1.20035499884567,0.261489024397861,0.380133241673816,-6.10868777209117,0.380133241673816,0.420064150801358,"NO"
"Rgs1",-0.0244877853149865,1.34917843649806,-0.0256089547205776,0.980143747144785,0.987521211610061,-6.10893498559274,0.987521211610061,0.00545356710781605,"NO"
"Rassf4",0.426722238884855,4.42984602363857,1.13451879580394,0.286699763345506,0.406515342783404,-6.1091833247611,0.406515342783404,0.390923058531354,"NO"
"BC024978",0.275830409067233,2.48548157963309,0.762506530017625,0.465814791503948,0.579517614626959,-6.11018263072587,0.579517614626959,0.236933358977302,"NO"
"Rif1",-0.677431766681442,7.1381057014421,-1.21082390582904,0.257650986176023,0.375808063463914,-6.11022534480696,0.375808063463914,0.42503390576739,"NO"
"Endov",-0.347240591643596,4.15012522199302,-1.12404562766227,0.29088366588347,0.410929274139025,-6.11046220595095,0.410929274139025,0.386232918985929,"NO"
"1700021F05Rik",-0.422283603175303,3.48154825467102,-1.00559891411874,0.341605320681005,0.461854978867036,-6.11072379231268,0.461854978867036,0.335494370255205,"NO"
"Btbd10",0.339005819905249,4.90151485589388,1.17289610587853,0.271777053477715,0.390963045063542,-6.11083967913394,0.390963045063542,0.407864291410969,"NO"
"Pam",0.393056499692402,7.35168922589687,1.17603611584521,0.270584262671394,0.389699372405021,-6.11136478459385,0.389699372405021,0.409270293620334,"NO"
"Adrm1",-0.300603956698796,3.17567816294176,-0.951286077360922,0.366994161155796,0.486788304624429,-6.11210643041027,0.486788304624429,0.31265986449721,"NO"
"Slamf1",-0.0799056608662816,1.34304046310529,-0.15155163084591,0.882977037535956,0.920136665167835,-6.11260972766944,0.920136665167835,0.0361476633932669,"NO"
"Nup133",-0.395628219309791,4.72698205882646,-1.17589446639296,0.270637979661768,0.389741906909932,-6.11268852078266,0.389741906909932,0.409222894281136,"NO"
"Map3k20",0.424473592909771,5.04760843552388,1.17707124210909,0.27019197838188,0.38930835257956,-6.11319924717951,0.38930835257956,0.409706278428515,"NO"
"Aff1",-0.519390449661549,7.56859687117177,-1.18826742217745,0.265978248393946,0.384888699929679,-6.11340424395803,0.384888699929679,0.414664839308699,"NO"
"Iqank1",0.45679409153849,2.91130524532102,0.890530617754707,0.3970057164626,0.516479183606011,-6.11355216400118,0.516479183606011,0.286947177778872,"NO"
"Csnk1g3",0.37475573993284,6.72035040439478,1.19334649547537,0.264084358349164,0.382697915579097,-6.11365240592546,0.382697915579097,0.417143903218306,"NO"
"Gm47200",-0.16034859245478,1.46115487912941,-0.305172201121929,0.767369249857012,0.834700515030751,-6.11374509913109,0.834700515030751,0.078469318528296,"NO"
"Med10",-0.321384206812714,2.8664360132196,-0.885516853785006,0.399558576496936,0.51896244510192,-6.11380368643319,0.51896244510192,0.284864068885888,"NO"
"Blvra",0.400134294331896,4.32122411736352,1.11826128640487,0.293215101884824,0.412775557475177,-6.1140427919196,0.412775557475177,0.38428602738845,"NO"
